Unified Name,Unified ID,Unified Publisher Name,Unified Publisher ID,Date,Platform,Category,Downloads (Absolute),Downloads (PoP Growth),Downloads (PoP Growth %),Revenue (Absolute),Revenue (PoP Growth),Revenue (PoP Growth %),DAU (Absolute),DAU (PoP Growth),DAU (PoP Growth %),Game Genre,Game Sub-genre,Earliest Release Date,All Time Downloads (US),All Time Downloads (WW),All Time Revenue (US),All Time Revenue (WW),Advertised on Any Network
Block Blast!,622390aa2e0fa027dbdc26b8,Hungry Studio,67f43cbca12e6eabea635546,2026-01-05,Unified,Games,7264019,-2672231,-0.268938,11.7,-1.77,-0.131403,52031625.0,-3816990.0,-0.068345,Puzzle,Block,2022/04/03,85653064,729665461,$0,$3724,Active
Roblox,55d3a1a802ac64350a000d6e,Roblox,560c44d98ac3506439005015,2026-01-05,Unified,Games,6839631,-772029,-0.101427,11820622.67,-4370307.05,-0.269923,147980367.0,-19919362.0,-0.118638,Simulation,Sandbox,2011/05/26,245897216,1646643741,$3613496384,$6830848303,Active
Football League 2026,632911503e8bd147cfaecd63,Mobile Soccer,632911503e8bd147cfaecd62,2026-01-05,Unified,Games,6074664,3843473,1.72261,976.63,-372.59,-0.276152,6358935.0,-992658.0,-0.135026,Sports,Realistic Sports,2022/11/15,5746304,346083366,$5280,$100318,Active
Garena Free Fire,59d296dd60104c08ce201a27,Sea,56180ad702ac645be5000013,2026-01-05,Unified,Games,5986912,-125249,-0.020492,11836266.5,-1065130.0,-0.082559,75881518.0,-4408121.0,-0.054903,Shooter,Battle Royale,2017/10/01,45477983,2151143522,$1118405284,$3970392336,Active
Subway Surfers,64870d70b3ae27253f16c069,Miniclip,65670b56ad4adb650837a435,2026-01-05,Unified,Games,5187657,1459522,0.391489,83169.47,9212.56,0.124567,20700035.0,-1220110.0,-0.055662,Arcade,Platformer / Runner,2012/05/24,251395744,2670811428,$68558576,$133647699,Inactive (< last 28 Days)
Pizza Ready!,64a8e532a930d8478994719b,Supercent,60c922dc49b48258e3a558c8,2026-01-05,Unified,Games,5035073,-604591,-0.107203,51624.45,-6022.15,-0.104467,4296059.0,-506993.0,-0.105556,Simulation,Idler,2023/07/04,21324533,420083576,$2759329,$6366903,Active
Vita Mahjong,656ab40b40beda73acd1f0c4,Vita Studio,6459b09cfbea7c79994f1aba,2026-01-05,Unified,Games,4176314,487441,0.132138,34160.88,-2758.92,-0.074727,8753481.0,107699.0,0.012457,Puzzle,Match Pair,2023/12/01,25678811,190158672,$807445,$1587962,Active
Mobile Legends: Bang Bang,57955d280211a6718a000002,Moonton,647eb849d9d91f31a54f1792,2026-01-05,Unified,Games,3647388,945835,0.350108,6039108.41,746534.07,0.141053,54555289.0,-3319496.0,-0.057357,Strategy,MOBA,2016/07/18,16804697,799361207,$222288617,$1664733549,Active
Last War:Survival,64075e77537c41636a8e1c58,FUNFLY,65e9a136ad4adb7f61fc0b8e,2026-01-05,Unified,Games,3404549,-596064,-0.148993,30332871.32,-7979240.54,-0.208269,4343060.0,-92648.0,-0.020887,Strategy,4X Strategy,2023/06/08,27076541,180471704,$1107473248,$3051775897,Active
Tile Explorer - Triple Match,664831db335788e1f4f04311,Oakever Games,65dcc4c25d0a0d46ffa216a3,2026-01-05,Unified,Games,3276837,716594,0.279893,96445.44,2466.3,0.026243,6649957.0,284484.0,0.044692,Puzzle,Match Pair,2024/05/17,6339023,116577732,$1199572,$2500235,Active
Paper.io 2,5b6af0a62ba45d4cc3be4963,Voodoo,59bad4eb63f2dc0d0b9689e1,2026-01-05,Unified,Games,3250901,-1200173,-0.269637,40875.72,-18738.66,-0.314331,5768037.0,-1002617.0,-0.148083,Arcade,.io,2018/08/09,78239928,539258048,$2813371,$5590347,Active
心动小镇,6642839b70541dbb64f131be,XD,5a054b857ce97d1af1f9b243,2026-01-05,Unified,Games,3099816,3099816,,942824.88,942824.88,,,,,Simulation,Avatar Life,2025/12/24,1509636,10983246,$1014015,$5664080,New (< last 28 Days)
Ludo King,58560c3c3e9f537010000227,Gametion,55f895f48ac350426b044aa8,2026-01-05,Unified,Games,3096419,-108348,-0.033808,33023.81,-1672.83,-0.048213,8337117.0,-979614.0,-0.105146,Tabletop,Board,2016/12/17,6006574,1284631424,$244995,$8713908,Inactive (< last 28 Days)
Royal Kingdom,68522fdeea1d299c74cd6921,Dream Games,5f16a8019f7b275235017613,2026-01-05,Unified,Games,3053425,511925,0.201426,9243052.5,-1301805.96,-0.123454,6945715.0,241274.0,0.035987,Puzzle,Match Swap,2023/03/20,19113211,100424728,$234149096,$379429840,Active
School Party Craft,5a767d97aee4ba0d1acf16b1,Candy Room Games,5dd841bbd4a1964828c297d0,2026-01-05,Unified,Games,2868493,84671,0.030415,0.0,0.0,,3947374.0,-506621.0,-0.113745,Action,Action Sandbox,2018/02/02,7115584,265259425,$0,$0,Active
Arrows  Puzzle Escape,68706c3c80620041196fd150,Lessmore,6335ef0e3022587447e2fa63,2026-01-05,Unified,Games,2847731,-147887,-0.049368,19442.01,-3702.15,-0.15996,4186274.0,-70087.0,-0.016466,Puzzle,Sort,2025/07/09,4484556,28749641,$85067,$221768,Active
PUBG MOBILE,5aad42d99f479f0a74d40440,Tencent,5614b2f53f07e2077c000059,2026-01-05,Unified,Games,2607480,535758,0.258605,8621983.5,-156139.33,-0.017787,16315684.0,-394125.0,-0.023586,Shooter,Battle Royale,2018/03/14,83102594,1207821494,$1039940320,$4097537422,Active
Dream League Soccer 2026,5deffb27b9ab945359f1ee9b,First Touch Games,55f88a968ac350426b009d0c,2026-01-05,Unified,Games,2589951,1115297,0.756311,938856.56,173441.4,0.226598,9733830.0,-645935.0,-0.06223,Sports,Realistic Sports,2019/12/10,12075077,335694568,$31601732,$125003296,Active
Hole.io,5b08105695a243116dc61488,Voodoo,59bad4eb63f2dc0d0b9689e1,2026-01-05,Unified,Games,2436953,-665584,-0.214529,61346.55,-18460.06,-0.23131,2878375.0,-570174.0,-0.165337,Arcade,Other Arcade,2018/05/27,82340828,513614128,$4291757,$7721724,Active
Discord,56cbd03e330d873cbb0011fb,Discord Inc.,591f4156ca709935960008ee,2026-01-05,Unified,Communication,2410646,74618,0.031942,3737871.35,-221906.22,-0.05604,79047265.0,81539.0,0.001033,,,2015/05/07,160434972,879503904,$398759240,$660854784,Active
Mahjong - Royal Tiles,685cc42382f7e9467051476b,Nebula Studio,67b47d5327e2c1851797ba24,2026-01-05,Unified,Games,2397122,-942382,-0.282192,0.0,0.0,,1412484.0,-74233.0,-0.049931,Puzzle,Match Pair,2025/06/23,2130407,24654174,$0,$0,Active
Township,55c50ce502ac64f9c0002364,Playrix,5614b8de3f07e25d29001b9e,2026-01-05,Unified,Games,2390337,21671,0.009149,10251456.93,-1185730.1,-0.103673,8984482.0,-196832.0,-0.021438,Simulation,Tycoon / Crafting,2013/06/22,84542870,662711824,$1396499776,$2639932672,Active
8 Ball Pool,6478d3edb3ae272847ad30f8,Miniclip,65670b56ad4adb650837a435,2026-01-05,Unified,Games,2337893,210519,0.098957,1310380.44,-67566.19,-0.049034,8254885.0,-560177.0,-0.063548,Sports,Realistic Sports,2013/01/23,160258696,1352529856,$409889440,$859654688,Active
ColorBlock : Combo Blast,650c1c82b5746273f2aff851,Flyyes Technology,62fe907258c73f0c3ccc63e2,2026-01-05,Unified,Games,2292612,162082,0.076076,231.9,8.65,0.038746,796585.0,135995.0,0.205869,Puzzle,Block,2019/04/17,3905052,20768823,$0,$5321,Active
My Talking Tom 2: Pet Game,5baf22e7c5ca6119e0e7f792,Outfit7 (Jinke Culture),5d3aa5f49cc0f85f968d0731,2026-01-05,Unified,Games,2266361,128900,0.060305,27755.99,-1535.84,-0.052432,6491551.0,-146890.0,-0.022127,Lifestyle,Virtual Pet,2018/09/28,49909048,994296192,$5387272,$15136868,Inactive (< last 28 Days)
EA SPORTS FC Mobile Soccer,5e8694de25186e479bf4dd24,Electronic Arts,56289c8802ac6486a700139c,2026-01-05,Unified,Games,2232840,-477568,-0.176198,3300473.78,-1387769.44,-0.296011,17465151.0,-2266771.0,-0.114878,Sports,Realistic Sports,2016/08/31,43366124,783670740,$233698144,$1176269037,Active
Offline Games No WiFi internet,5f24d497725da27fde7077c2,Fun Offline Games,5eac81735143915f8d0d9af4,2026-01-05,Unified,Games,2130468,200930,0.104134,1275.3,240.43,0.232329,2690901.0,28193.0,0.010588,Arcade,Mini-game Hub,2020/07/25,6864237,163476804,$14385,$85485,Inactive (< last 28 Days)
Level Devil - NOT A Troll Game,65c9920e6aec9c5ac11ae902,Poki,55f893d18ac350426b03a38f,2026-01-05,Unified,Games,2120365,194621,0.101063,468.28,16.12,0.035651,1847884.0,-51957.0,-0.027348,Arcade,Platformer / Runner,2024/02/11,2389747,51985706,$0,$31776,
Block Crush!,62eda7f1b3ae275b582e56ed,Wonderful Studio,685ec889fcc8fc31d5c73fc3,2026-01-05,Unified,Games,2070035,-1355668,-0.395734,0.0,0.0,,1931722.0,-157680.0,-0.075467,Puzzle,Block,2021/12/03,3388236,38045736,$0,$0,Active
Among Us,5b2483b6c66f8810923556fc,Innersloth,55f894f38ac350426b03fd01,2026-01-05,Unified,Games,1982104,-58250,-0.028549,38930.91,-3764.88,-0.088179,4713682.0,-366328.0,-0.072112,Arcade,Social Party,2018/06/15,120619568,883013792,$36556940,$59990382,Active
Car Race,6153f700624ea54df7a116c1,iKame,5ef3a979f26fe50eefaa9733,2026-01-05,Unified,Games,1967852,108803,0.058526,3927.61,-369.8,-0.086052,2457748.0,-116329.0,-0.045193,Racing,Arcade Racing,2021/09/28,6799786,327736516,$62605,$383561,Active
Candy Crush Saga,55c5028802ac64f9c0001faf,Microsoft,5628910002ac648b28002389,2026-01-05,Unified,Games,1935952,-49661,-0.02501,23123769.27,-725313.34,-0.030413,24847308.0,-121496.0,-0.004866,Puzzle,Match Swap,2012/10/19,203523288,1838265088,$5291635968,$9636407808,Active
Rope Escape Master,68dddcbcd5a13bf88e7ea584,PoseidonJoy,67cf3d9d432fae4314163f4f,2026-01-05,Unified,Games,1931493,611317,0.463057,24002.66,12347.7,1.059437,350445.0,125658.0,0.559009,Puzzle,Sort,2025/09/30,590901,6908570,$40132,$121694,Active
Gossip Harbor: Merge & Story,62997510bafac62d04f854a3,Microfun,55d8ea05a3f735178b006252,2026-01-05,Unified,Games,1921248,468262,0.322276,20664505.24,-766112.59,-0.035749,8379583.0,381448.0,0.047692,Puzzle,Match Merge 2,2022/06/02,14613278,95218168,$395609424,$991679616,Active
Mob Control,60913111fdef5825277f7ba6,Voodoo,59bad4eb63f2dc0d0b9689e1,2026-01-05,Unified,Games,1908867,15604,0.008242,384317.18,-95825.11,-0.199576,2222137.0,153560.0,0.074235,Strategy,Real-Time Strategy,2021/04/13,25857823,275405036,$41803336,$72153152,Active
Stickman Party 234 MiniGames,5c98137c00737a75fcc92b8c,PlayMax Game Studio,621fbecdf34924607ea1c47e,2026-01-05,Unified,Games,1889207,-220895,-0.104685,976.22,-131.67,-0.118848,4831506.0,-880410.0,-0.154136,Arcade,Mini-game Hub,2019/03/23,4121431,424085600,$17155,$272221,
Snake Clash!,648dbb4f8bab0357537613f8,Supercent,60c922dc49b48258e3a558c8,2026-01-05,Unified,Games,1876235,-758385,-0.287854,33591.16,-6935.7,-0.171138,4059157.0,-786215.0,-0.162261,Arcade,.io,2023/05/24,18311439,193371752,$887334,$2828258,Active
FPS Strike Ops : Modern Arena,66495a9c1da696102a9f4d08,FPS Shooter,616dc43de3e9325e08852e55,2026-01-05,Unified,Games,1847878,-98832,-0.050769,4337.38,-1096.77,-0.201829,4814344.0,-268475.0,-0.05282,Shooter,FPS / 3PS,2024/05/17,1488181,120577856,$29161,$157373,
Super Bear Adventure,59436582eaad1f3127001082,Earthkwak Games,610c3c8cfdc9453f267dc1be,2026-01-05,Unified,Games,1835208,24328,0.013434,13666.31,-1184.27,-0.079746,5421899.0,-677874.0,-0.111131,Arcade,Platformer / Runner,2017/06/10,4716681,184703107,$52626,$859706,
Snake.io - Fun Snake .io Games,5711e92902ac6453cd000012,Kooapps,5614d6af3f07e25d29015bd3,2026-01-05,Unified,Games,1815702,121128,0.07148,13866.5,-1040.1,-0.069774,3129949.0,-303053.0,-0.088276,Arcade,.io,2016/04/14,37239725,421283303,$302524,$1567795,Active
My Talking Tom Friends,5e4603dd3ecf804a9eb0fcf4,Outfit7 (Jinke Culture),5d3aa5f49cc0f85f968d0731,2026-01-05,Unified,Games,1763753,210231,0.135325,17330.86,1205.92,0.074786,3748090.0,36123.0,0.009731,Lifestyle,Virtual Pet,2020/02/13,27648873,675819268,$2528542,$6557795,Inactive (< last 28 Days)
Tile Club - Match Puzzle Game,63f19ba35e26835decb73157,GamoVation,5d2fbddaa930d848e7aa88ba,2026-01-05,Unified,Games,1684600,193436,0.129721,26138.78,-1759.02,-0.063052,5706348.0,-28307.0,-0.004936,Puzzle,Match Pair,2023/05/15,4990929,179434150,$1177341,$3416756,Active
Geometry Dash Lite,55d20e4602ac64ee7300028a,RobTop Games,5614c75f3f07e25d2900b40a,2026-01-05,Unified,Games,1623924,-123662,-0.070762,210425.62,-36438.93,-0.147607,8587282.0,-921483.0,-0.096909,Arcade,Platformer / Runner,2013/08/12,110492170,691877517,$17255614,$36692175,Active
SCHOOLBOY RUNAWAY - STEALTH,6662e2f4b3ae270532d5aa59,Linked Squad,5eed1f5c539d914c21035a7d,2026-01-05,Unified,Games,1619992,-362569,-0.182879,0.0,0.0,,863290.0,-114542.0,-0.117139,Puzzle,Environmental,2024/06/16,1593241,57634330,$0,$0,
Last Z: Survival Shooter,658ea0be1fc48c4dbb3065e6,Florere Game,6736d19c146810f6057add10,2026-01-05,Unified,Games,1615394,-269402,-0.142934,12639105.3,-917004.65,-0.067645,1880558.0,-26771.0,-0.014036,Strategy,4X Strategy,2023/12/22,5605610,50307498,$159409520,$384824505,Active
Hunter Assassin,5d7b4d9bf442a631004bb2af,Rovio Entertainment,5604883d8ac3501722000ead,2026-01-05,Unified,Games,1612424,-64391,-0.038401,6966.4,-464.34,-0.062489,2102870.0,44150.0,0.021445,Action,Asymmetric Battle,2019/09/12,19048609,629481464,$939853,$2811593,Active
Sniper 3D：Gun Shooting Games,55c5309f02ac64f9c0002dfe,Wildlife Studios,5614e08d3f07e25d2901b7e7,2026-01-05,Unified,Games,1611810,-135765,-0.077688,309232.68,-65927.42,-0.175731,1138308.0,-137236.0,-0.10759,Shooter,Sniper,2014/11/10,85792776,923044300,$139559536,$317518320,Active
2 3 4 Player Mini Games,5a7eb8b5b042f428fee15a9d,Better World Games,59c9b6c6f2f9fd12c5fbcdb3,2026-01-05,Unified,Games,1604636,-71375,-0.042586,0.0,0.0,,3934402.0,-632980.0,-0.138587,Arcade,Mini-game Hub,2017/10/07,7296516,409634068,$0,$0,
Subway Princess Runner,59320ea7cda0a7416a0002f3,Ivy Mobile,5bc0f7179a22547cba413c2e,2026-01-05,Unified,Games,1601932,-101193,-0.059416,828.71,325.59,0.647142,3112010.0,-44140.0,-0.013985,Arcade,Platformer / Runner,2017/06/02,5824740,626345299,$47835,$353860,Inactive (< last 28 Days)
Granny,5a18d5f229d4060c79391488,DVloper,56294aeb3f07e236f90266f2,2026-01-05,Unified,Games,1599551,-55645,-0.033618,0.74,-0.41,-0.356522,2199558.0,-169989.0,-0.071739,Puzzle,Environmental,2017/11/24,45586706,542876708,$18531,$83156,
My Talking Angela 2,605beaf4200dbd6ee103c9f9,Outfit7 (Jinke Culture),5d3aa5f49cc0f85f968d0731,2026-01-05,Unified,Games,1598422,-157515,-0.089704,29338.75,-2984.36,-0.092329,4642624.0,-379004.0,-0.075474,Lifestyle,Virtual Pet,2021/03/24,22475188,453120248,$2798083,$6648305,Inactive (< last 28 Days)
MadOut 2: Grand Auto Racing,590a2e638b2dd36be60087ad,MadOut Games,674785e6020cd2499999735c,2026-01-05,Unified,Games,1594077,-305331,-0.160751,158821.97,-17895.4,-0.101266,1307693.0,-132754.0,-0.092162,Action,Action Sandbox,2017/05/01,8058991,126825924,$3867963,$12282488,Active
